datetime,00060_left vel meter_Maximum,00060_left vel meter_Maximum_cd,site_no,00060_right vel meter_Maximum,00060_right vel meter_Maximum_cd,00060_Maximum,00060_Maximum_cd,00060_left vel meter_Minimum,00060_left vel meter_Minimum_cd,00060_right vel meter_Minimum,00060_right vel meter_Minimum_cd,00060_Minimum,00060_Minimum_cd,00060_left vel meter_Mean,00060_left vel meter_Mean_cd,00060_right vel meter_Mean,00060_right vel meter_Mean_cd,00060_Mean,00060_Mean_cd
2018-05-01 00:00:00+00:00,55.6,"A, e",08188590,71.2,A,61.2,"A, e",48.6,"A, e",61.6,A,55.8,"A, e",52.5,"A, e",65.9,A,58.9,"A, e"
2018-05-02 00:00:00+00:00,100.0,"A, e",08188590,115.0,A,105.0,"A, e",52.4,"A, e",61.0,A,57.9,"A, e",84.8,"A, e",92.1,A,88.5,"A, e"
2018-05-03 00:00:00+00:00,99.6,"A, e",08188590,110.0,A,104.0,"A, e",49.3,"A, e",50.2,A,55.4,"A, e",72.2,"A, e",81.2,A,76.3,"A, e"
2018-05-04 00:00:00+00:00,56.4,A,08188590,71.9,A,62.3,A,48.6,A,58.9,A,54.5,A,52.4,A,66.6,A,59.5,A
2018-05-05 00:00:00+00:00,101.0,A,08188590,110.0,A,105.0,A,49.3,A,60.6,A,56.4,A,80.2,A,90.0,A,85.1,A
2018-05-06 00:00:00+00:00,99.5,A,08188590,110.0,A,103.0,A,91.7,A,97.8,A,96.6,A,96.2,A,104.0,A,99.9,A
2018-05-07 00:00:00+00:00,100.0,A,08188590,108.0,A,102.0,A,89.6,A,96.9,A,95.8,A,96.4,A,103.0,A,99.7,A
2018-05-08 00:00:00+00:00,99.5,A,08188590,106.0,A,103.0,A,49.3,A,60.6,A,55.3,A,62.4,A,74.6,A,68.5,A
2018-05-09 00:00:00+00:00,58.5,A,08188590,71.9,A,64.7,A,49.3,A,60.6,A,57.1,A,53.9,A,67.1,A,60.5,A
2018-05-10 00:00:00+00:00,58.5,A,08188590,71.9,A,64.0,A,50.0,A,60.6,A,55.8,A,53.6,A,65.8,A,59.7,A
2018-05-11 00:00:00+00:00,57.8,A,08188590,72.7,A,64.2,A,48.6,A,59.8,A,56.0,A,53.3,A,65.6,A,59.5,A
2018-05-12 00:00:00+00:00,57.8,A,08188590,70.1,A,63.5,A,48.6,A,60.6,A,55.0,A,53.0,A,65.5,A,59.3,A
2018-05-13 00:00:00+00:00,102.0,A,08188590,107.0,A,102.0,A,47.2,A,59.8,A,55.6,A,65.0,A,74.8,A,69.9,A
2018-05-14 00:00:00+00:00,102.0,A,08188590,106.0,A,103.0,A,93.1,A,95.2,A,94.5,A,97.3,A,100.0,A,98.7,A
2018-05-15 00:00:00+00:00,104.0,A,08188590,106.0,A,102.0,A,93.1,A,91.7,A,94.7,A,97.5,A,99.4,A,98.4,A
2018-05-16 00:00:00+00:00,102.0,A,08188590,105.0,A,102.0,A,50.0,A,60.6,A,56.1,A,73.9,A,80.3,A,77.1,A
2018-05-17 00:00:00+00:00,57.1,A,08188590,71.9,A,62.7,A,49.3,A,58.9,A,54.1,A,53.7,A,64.3,A,59.0,A
2018-05-18 00:00:00+00:00,57.8,A,08188590,68.4,A,62.0,A,48.6,A,60.6,A,55.8,A,53.7,A,64.2,A,58.9,A
2018-05-19 00:00:00+00:00,101.0,A,08188590,106.0,A,101.0,A,48.6,A,58.9,A,54.8,A,60.8,A,70.1,A,65.5,A
2018-05-20 00:00:00+00:00,98.8,A,08188590,104.0,A,101.0,A,49.3,A,55.5,A,54.1,A,57.1,A,66.9,A,62.0,A
2018-05-21 00:00:00+00:00,59.9,A,08188590,69.3,A,63.5,A,50.0,A,58.1,A,55.4,A,54.0,A,63.3,A,58.6,A
2018-05-22 00:00:00+00:00,59.2,A,08188590,69.3,A,62.7,A,50.7,A,56.3,A,56.0,A,54.8,A,64.2,A,59.5,A
2018-05-23 00:00:00+00:00,103.0,A,08188590,107.0,A,104.0,A,52.1,A,58.9,A,56.8,A,85.8,A,88.8,A,87.3,A
2018-05-24 00:00:00+00:00,102.0,A,08188590,105.0,A,102.0,A,93.1,A,94.3,A,94.1,A,98.2,A,99.2,A,98.7,A
2018-05-25 00:00:00+00:00,102.0,A,08188590,106.0,A,102.0,A,37.3,A,18.3,A,29.2,A,55.7,A,44.3,A,50.0,A
2018-05-26 00:00:00+00:00,45.0,A,08188590,29.6,A,35.7,A,36.6,A,19.2,A,29.3,A,40.5,A,24.9,A,32.7,A
2018-05-27 00:00:00+00:00,45.8,A,08188590,30.4,A,35.9,A,37.3,A,21.8,A,30.2,A,40.7,A,25.0,A,32.9,A
2018-05-28 00:00:00+00:00,102.0,A,08188590,109.0,A,103.0,A,37.3,A,20.9,A,29.5,A,63.9,A,55.6,A,59.7,A
2018-05-29 00:00:00+00:00,103.0,A,08188590,106.0,A,103.0,A,93.8,A,91.7,A,94.9,A,98.3,A,100.0,A,99.1,A
2018-05-30 00:00:00+00:00,103.0,A,08188590,105.0,A,103.0,A,93.1,A,95.2,A,95.9,A,98.0,A,100.0,A,99.1,A
2018-05-31 00:00:00+00:00,102.0,A,08188590,105.0,A,102.0,A,51.4,A,60.6,A,57.5,A,79.9,A,85.2,A,82.5,A
2018-06-01 00:00:00+00:00,60.6,A,08188590,70.1,A,64.3,A,51.4,A,57.2,A,55.4,A,56.2,A,65.5,A,60.8,A
2018-06-02 00:00:00+00:00,60.6,A,08188590,71.0,A,64.6,A,50.7,A,58.9,A,57.0,A,56.2,A,65.4,A,60.8,A
2018-06-03 00:00:00+00:00,78.3,A,08188590,91.7,A,73.3,A,50.7,A,58.9,A,55.5,A,55.5,A,64.7,A,60.1,A
2018-06-04 00:00:00+00:00,59.9,A,08188590,68.4,A,62.4,A,50.0,A,59.8,A,56.7,A,54.8,A,64.3,A,59.6,A
2018-06-05 00:00:00+00:00,59.9,A,08188590,68.4,A,62.2,A,50.7,A,59.8,A,56.5,A,55.0,A,64.0,A,59.5,A
2018-06-06 00:00:00+00:00,102.0,A,08188590,105.0,A,103.0,A,50.0,A,58.9,A,56.4,A,82.5,A,87.8,A,85.1,A
2018-06-07 00:00:00+00:00,102.0,A,08188590,106.0,A,103.0,A,31.6,A,18.3,A,28.0,A,83.9,A,82.0,A,83.0,A
2018-06-08 00:00:00+00:00,46.5,A,08188590,32.2,A,38.2,A,38.7,A,20.9,A,31.5,A,42.5,A,27.2,A,34.9,A
2018-06-09 00:00:00+00:00,47.2,A,08188590,33.0,A,38.6,A,38.0,A,21.8,A,31.1,A,42.6,A,27.4,A,35.0,A
2018-06-10 00:00:00+00:00,81.8,A,08188590,74.5,A,77.8,A,38.0,A,20.1,A,31.1,A,51.6,A,38.1,A,44.9,A
2018-06-11 00:00:00+00:00,86.7,A,08188590,74.5,A,78.5,A,35.9,A,19.2,A,30.3,A,54.1,A,39.8,A,46.9,A
2018-06-12 00:00:00+00:00,58.5,A,08188590,70.1,A,61.8,A,37.3,A,22.7,A,30.7,A,48.7,A,46.3,A,47.5,A
2018-06-13 00:00:00+00:00,58.5,A,08188590,70.1,A,62.7,A,49.3,A,57.2,A,56.3,A,55.1,A,64.1,A,59.6,A
2018-06-14 00:00:00+00:00,59.9,A,08188590,71.9,A,63.8,A,49.3,A,58.9,A,56.2,A,54.5,A,64.1,A,59.3,A
2018-06-15 00:00:00+00:00,57.8,A,08188590,70.1,A,63.3,A,50.7,A,57.2,A,56.1,A,54.2,A,63.8,A,59.0,A
2018-06-16 00:00:00+00:00,102.0,A,08188590,107.0,A,103.0,A,50.7,A,58.1,A,55.6,A,74.1,A,80.8,A,77.5,A
2018-06-17 00:00:00+00:00,102.0,A,08188590,106.0,A,102.0,A,92.4,A,93.5,A,95.8,A,97.5,A,101.0,A,99.2,A
2018-06-18 00:00:00+00:00,100.0,A,08188590,107.0,A,103.0,A,-5.83,A,-27.4,A,-16.6,A,80.5,A,79.3,A,79.9,A
2018-06-19 00:00:00+00:00,9.72,A,08188590,0.0,A,4.86,A,-0.88,A,-26.6,A,-12.9,A,0.23,A,-0.81,A,-0.29,A
2018-06-20 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2018-06-21 00:00:00+00:00,66.2,A,08188590,76.2,A,67.8,A,0.0,A,0.0,A,0.0,A,28.5,A,35.9,A,32.2,A
2018-06-22 00:00:00+00:00,59.9,A,08188590,73.6,A,65.0,A,50.7,A,62.4,A,56.5,A,55.2,A,69.2,A,62.2,A
2018-06-23 00:00:00+00:00,57.8,A,08188590,73.6,A,65.3,A,37.3,A,24.4,A,32.2,A,47.9,A,45.4,A,46.6,A
2018-06-24 00:00:00+00:00,48.6,A,08188590,33.0,A,39.0,A,38.7,A,18.3,A,28.9,A,42.9,A,25.9,A,34.4,A
2018-06-25 00:00:00+00:00,86.0,A,08188590,79.6,A,82.4,A,36.6,A,14.9,A,28.1,A,48.2,A,31.7,A,39.9,A
2018-06-26 00:00:00+00:00,111.0,A,08188590,117.0,A,112.0,A,35.2,A,15.7,A,27.9,A,67.0,A,58.3,A,62.6,A
2018-06-27 00:00:00+00:00,132.0,A,08188590,129.0,A,120.0,A,40.8,A,23.5,A,32.5,A,93.8,A,96.0,A,94.9,A
2018-06-28 00:00:00+00:00,85.3,A,08188590,76.2,A,79.5,A,35.9,A,18.3,A,29.3,A,66.0,A,54.2,A,60.1,A
2018-06-29 00:00:00+00:00,47.2,A,08188590,33.0,A,39.0,A,34.5,A,17.5,A,27.3,A,40.9,A,25.9,A,33.4,A
2018-06-30 00:00:00+00:00,45.0,A,08188590,31.3,A,36.2,A,34.5,A,17.5,A,26.7,A,39.7,A,24.2,A,32.0,A
2018-07-01 00:00:00+00:00,45.8,A,08188590,31.3,A,36.7,A,34.5,A,19.2,A,29.2,A,40.8,A,24.6,A,32.7,A
2018-07-02 00:00:00+00:00,85.3,A,08188590,76.2,A,79.9,A,34.5,A,20.9,A,29.5,A,53.1,A,39.3,A,46.2,A
2018-07-03 00:00:00+00:00,107.0,A,08188590,116.0,A,109.0,A,35.2,A,19.2,A,27.9,A,87.9,A,89.7,A,88.8,A
2018-07-04 00:00:00+00:00,107.0,A,08188590,116.0,A,110.0,A,98.0,A,104.0,A,102.0,A,102.0,A,109.0,A,105.0,A
2018-07-05 00:00:00+00:00,106.0,A,08188590,113.0,A,108.0,A,96.6,A,101.0,A,101.0,A,102.0,A,108.0,A,105.0,A
2018-07-06 00:00:00+00:00,105.0,A,08188590,110.0,A,107.0,A,36.6,A,19.2,A,29.6,A,54.8,A,43.7,A,49.2,A
2018-07-07 00:00:00+00:00,45.0,A,08188590,30.4,A,37.3,A,35.2,A,20.1,A,28.5,A,40.8,A,24.9,A,32.9,A
2018-07-08 00:00:00+00:00,45.0,A,08188590,29.6,A,36.4,A,35.9,A,20.1,A,29.5,A,41.2,A,24.6,A,32.9,A
2018-07-09 00:00:00+00:00,47.9,A,08188590,30.4,A,37.3,A,38.0,A,20.1,A,30.6,A,42.2,A,25.0,A,33.6,A
2018-07-10 00:00:00+00:00,47.2,A,08188590,28.7,A,36.3,A,35.9,A,18.3,A,30.2,A,41.9,A,24.4,A,33.2,A
2018-07-11 00:00:00+00:00,107.0,A,08188590,112.0,A,108.0,A,38.0,A,20.1,A,30.1,A,86.1,A,85.2,A,85.7,A
2018-07-12 00:00:00+00:00,105.0,A,08188590,112.0,A,108.0,A,33.7,A,17.5,A,27.5,A,56.7,A,44.7,A,50.7,A
2018-07-13 00:00:00+00:00,45.8,A,08188590,31.3,A,36.8,A,36.6,A,18.3,A,29.2,A,41.7,A,25.0,A,33.3,A
2018-07-14 00:00:00+00:00,45.8,A,08188590,30.4,A,37.0,A,37.3,A,20.9,A,29.8,A,41.8,A,24.9,A,33.3,A
2018-07-15 00:00:00+00:00,46.5,A,08188590,30.4,A,37.0,A,36.6,A,20.1,A,30.6,A,42.3,A,25.0,A,33.6,A
2018-07-16 00:00:00+00:00,47.9,A,08188590,29.6,A,36.9,A,38.0,A,20.1,A,30.1,A,41.8,A,24.8,A,33.3,A
2018-07-17 00:00:00+00:00,108.0,A,08188590,112.0,A,108.0,A,38.7,A,20.1,A,29.4,A,84.3,A,82.5,A,83.4,A
2018-07-18 00:00:00+00:00,106.0,A,08188590,110.0,A,107.0,A,52.8,A,60.6,A,57.4,A,82.9,A,88.3,A,85.6,A
2018-07-19 00:00:00+00:00,107.0,A,08188590,110.0,A,105.0,A,50.7,A,62.4,A,57.4,A,77.3,A,84.5,A,80.9,A
2018-07-20 00:00:00+00:00,106.0,A,08188590,110.0,A,106.0,A,95.2,A,97.8,A,98.0,A,101.0,A,103.0,A,102.0,A
2018-07-21 00:00:00+00:00,104.0,A,08188590,107.0,A,104.0,A,36.6,A,19.2,A,29.6,A,59.0,A,46.9,A,52.9,A
2018-07-22 00:00:00+00:00,45.8,A,08188590,30.4,A,37.3,A,35.9,A,20.1,A,29.6,A,41.6,A,25.7,A,33.6,A
2018-07-23 00:00:00+00:00,88.9,A,08188590,73.6,A,79.0,A,36.6,A,19.2,A,29.2,A,60.1,A,43.5,A,51.8,A
2018-07-24 00:00:00+00:00,88.2,A,08188590,72.7,A,80.0,A,39.4,A,20.9,A,30.6,A,73.5,A,57.2,A,65.4,A
2018-07-25 00:00:00+00:00,87.4,A,08188590,72.7,A,79.0,A,79.0,A,61.5,A,71.7,A,83.5,A,67.3,A,75.4,A
2018-07-26 00:00:00+00:00,86.7,A,08188590,71.9,A,78.2,A,36.6,A,20.1,A,28.3,A,68.1,A,50.8,A,59.4,A
2018-07-27 00:00:00+00:00,90.3,A,08188590,75.3,A,80.6,A,38.7,A,21.8,A,30.2,A,72.3,A,56.9,A,64.6,A
2018-07-28 00:00:00+00:00,115.0,A,08188590,112.0,A,112.0,A,50.7,A,59.8,A,56.3,A,88.8,A,87.4,A,88.1,A
2018-07-29 00:00:00+00:00,105.0,A,08188590,108.0,A,105.0,A,49.3,A,58.1,A,55.8,A,71.0,A,78.4,A,74.7,A
2018-07-30 00:00:00+00:00,59.9,A,08188590,67.6,A,62.9,A,35.9,A,18.3,A,29.7,A,44.9,A,34.3,A,39.6,A
2018-07-31 00:00:00+00:00,46.5,A,08188590,29.6,A,36.1,A,36.6,A,17.5,A,28.8,A,41.5,A,24.3,A,32.9,A
2018-08-01 00:00:00+00:00,45.8,A,08188590,28.7,A,36.4,A,35.2,A,17.5,A,28.4,A,41.6,A,23.4,A,32.5,A
2018-08-02 00:00:00+00:00,86.7,A,08188590,74.5,A,78.4,A,36.6,A,19.2,A,29.2,A,52.8,A,36.2,A,44.5,A
2018-08-03 00:00:00+00:00,88.2,A,08188590,73.6,A,79.1,A,35.2,A,18.3,A,27.8,A,55.4,A,38.9,A,47.2,A
2018-08-04 00:00:00+00:00,103.0,A,08188590,112.0,A,107.0,A,35.9,A,20.1,A,29.2,A,69.8,A,63.8,A,66.8,A
2018-08-05 00:00:00+00:00,103.0,A,08188590,112.0,A,105.0,A,50.0,A,59.8,A,56.0,A,73.6,A,82.6,A,78.1,A
2018-08-06 00:00:00+00:00,57.8,A,08188590,69.3,A,61.8,A,33.7,A,17.5,A,29.5,A,47.9,A,44.6,A,46.2,A
2018-08-07 00:00:00+00:00,88.2,A,08188590,72.7,A,79.0,A,38.7,A,21.8,A,30.6,A,71.7,A,56.2,A,64.0,A
2018-08-08 00:00:00+00:00,87.4,A,08188590,73.6,A,79.0,A,76.8,A,61.5,A,70.5,A,83.3,A,67.7,A,75.5,A
2018-08-09 00:00:00+00:00,88.2,A,08188590,72.7,A,78.8,A,77.6,A,29.6,A,58.2,A,83.6,A,68.0,A,75.8,A
2018-08-10 00:00:00+00:00,86.7,A,08188590,73.6,A,78.7,A,37.3,A,18.3,A,30.0,A,61.2,A,45.2,A,53.2,A
2018-08-11 00:00:00+00:00,107.0,A,08188590,112.0,A,106.0,A,38.7,A,20.9,A,31.0,A,82.2,A,76.3,A,79.3,A
2018-08-12 00:00:00+00:00,105.0,A,08188590,107.0,A,105.0,A,97.3,A,96.9,A,98.0,A,101.0,A,101.0,A,101.0,A
2018-08-13 00:00:00+00:00,108.0,A,08188590,105.0,A,106.0,A,50.0,A,60.6,A,56.1,A,75.5,A,81.3,A,78.4,A
2018-08-14 00:00:00+00:00,106.0,A,08188590,106.0,A,105.0,A,50.0,A,60.6,A,56.6,A,83.4,A,87.2,A,85.3,A
2018-08-15 00:00:00+00:00,105.0,A,08188590,106.0,A,105.0,A,95.2,A,93.5,A,96.8,A,101.0,A,101.0,A,101.0,A
2018-08-16 00:00:00+00:00,105.0,A,08188590,106.0,A,104.0,A,50.7,A,58.9,A,55.9,A,69.6,A,77.0,A,73.3,A
2018-08-17 00:00:00+00:00,59.2,A,08188590,70.1,A,63.2,A,50.7,A,58.1,A,55.4,A,54.3,A,65.1,A,59.7,A
2018-08-18 00:00:00+00:00,104.0,A,08188590,107.0,A,102.0,A,50.0,A,60.6,A,56.1,A,58.7,A,68.7,A,63.7,A
2018-08-19 00:00:00+00:00,58.5,A,08188590,71.9,A,64.1,A,49.3,A,59.8,A,56.4,A,54.2,A,65.2,A,59.7,A
2018-08-20 00:00:00+00:00,105.0,A,08188590,107.0,A,104.0,A,49.3,A,60.6,A,55.8,A,86.1,A,89.2,A,87.6,A
2018-08-21 00:00:00+00:00,105.0,A,08188590,109.0,A,105.0,A,95.9,A,90.9,A,97.6,A,101.0,A,103.0,A,102.0,A
2018-08-22 00:00:00+00:00,104.0,A,08188590,112.0,A,106.0,A,96.6,A,96.9,A,97.5,A,99.6,A,104.0,A,102.0,A
2018-08-23 00:00:00+00:00,143.0,A,08188590,150.0,A,146.0,A,95.2,A,97.8,A,98.4,A,126.0,A,131.0,A,128.0,A
2018-08-24 00:00:00+00:00,141.0,A,08188590,150.0,A,144.0,A,132.0,A,137.0,A,136.0,A,137.0,A,143.0,A,140.0,A
2018-08-25 00:00:00+00:00,139.0,A,08188590,149.0,A,142.0,A,-1.59,A,-24.8,A,-12.8,A,66.4,A,61.6,A,64.0,A
2018-08-26 00:00:00+00:00,49.3,A,08188590,35.6,A,39.6,A,-2.3,A,-29.2,A,-15.4,A,15.2,A,6.44,A,10.8,A
2018-08-27 00:00:00+00:00,51.4,A,08188590,41.7,A,44.4,A,-0.88,A,-26.6,A,-13.7,A,11.2,A,4.06,A,7.65,A
2018-08-28 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2018-08-29 00:00:00+00:00,48.6,A,08188590,39.9,A,41.1,A,0.0,A,0.0,A,0.0,A,30.7,A,21.2,A,25.9,A
2018-08-30 00:00:00+00:00,46.5,A,08188590,34.7,A,39.3,A,-2.3,A,-26.6,A,-13.3,A,28.3,A,16.1,A,22.2,A
2018-08-31 00:00:00+00:00,58.5,A,08188590,77.9,A,66.2,A,-10.1,A,-29.2,A,-15.1,A,24.0,A,20.9,A,22.4,A
2018-09-01 00:00:00+00:00,51.4,A,08188590,23.5,A,32.9,A,-5.12,A,-30.9,A,-17.3,A,18.8,A,1.94,A,10.4,A
2018-09-02 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2018-09-03 00:00:00+00:00,57.8,A,08188590,73.6,A,63.1,A,-6.54,A,-24.0,A,-14.0,A,1.76,A,0.95,A,1.36,A
2018-09-04 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2018-09-05 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2018-09-06 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2018-09-07 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2018-09-08 00:00:00+00:00,58.5,A,08188590,74.5,A,64.8,A,0.0,A,0.0,A,0.0,A,35.1,A,31.4,A,33.3,A
2018-09-09 00:00:00+00:00,104.0,A,08188590,119.0,A,109.0,A,40.8,A,5.38,A,24.3,A,83.5,A,81.5,A,82.5,A
2018-09-10 00:00:00+00:00,104.0,A,08188590,119.0,A,110.0,A,95.2,A,109.0,A,103.0,A,99.3,A,114.0,A,107.0,A
2018-09-11 00:00:00+00:00,104.0,A,08188590,119.0,A,111.0,A,40.1,A,21.8,A,31.3,A,89.0,A,98.4,A,93.7,A
2018-09-12 00:00:00+00:00,103.0,A,08188590,118.0,A,109.0,A,94.5,A,106.0,A,102.0,A,99.6,A,113.0,A,106.0,A
2018-09-13 00:00:00+00:00,105.0,A,08188590,117.0,A,109.0,A,95.9,A,107.0,A,103.0,A,99.9,A,112.0,A,106.0,A
2018-09-14 00:00:00+00:00,111.0,A,08188590,122.0,A,112.0,A,90.5,A,102.0,A,100.0,A,100.0,A,111.0,A,106.0,A
2018-09-15 00:00:00+00:00,106.0,A,08188590,119.0,A,111.0,A,35.9,A,23.5,A,31.8,A,70.1,A,67.5,A,68.8,A
2018-09-16 00:00:00+00:00,47.2,A,08188590,33.0,A,38.4,A,38.7,A,20.9,A,31.1,A,43.7,A,27.4,A,35.5,A
2018-09-17 00:00:00+00:00,109.0,A,08188590,117.0,A,111.0,A,39.4,A,20.9,A,30.5,A,80.9,A,72.1,A,76.5,A
2018-09-18 00:00:00+00:00,149.0,A,08188590,161.0,A,153.0,A,40.8,A,6.24,A,25.7,A,75.7,A,62.7,A,69.2,A
2018-09-19 00:00:00+00:00,49.3,A,08188590,33.0,A,39.5,A,39.4,A,20.9,A,32.3,A,44.2,A,27.6,A,35.9,A
2018-09-20 00:00:00+00:00,49.3,A,08188590,33.0,A,39.7,A,38.7,A,7.11,A,26.2,A,44.5,A,22.3,A,33.4,A
2018-09-21 00:00:00+00:00,50.0,A,08188590,30.4,A,38.7,A,40.1,A,5.38,A,26.1,A,45.3,A,17.9,A,31.6,A
2018-09-22 00:00:00+00:00,50.7,A,08188590,33.0,A,38.5,A,40.8,A,5.38,A,25.2,A,45.6,A,17.6,A,31.6,A
2018-09-23 00:00:00+00:00,50.0,A,08188590,30.4,A,38.0,A,38.7,A,5.38,A,25.6,A,45.0,A,16.3,A,30.7,A
2018-09-24 00:00:00+00:00,50.0,A,08188590,30.4,A,35.9,A,38.7,A,5.38,A,25.1,A,44.1,A,16.6,A,30.4,A
2018-09-25 00:00:00+00:00,82.5,A,08188590,29.6,A,53.0,A,37.3,A,7.11,A,25.2,A,44.6,A,16.3,A,30.5,A
2018-09-26 00:00:00+00:00,107.0,A,08188590,107.0,A,106.0,A,-5.12,A,-30.0,A,-15.4,A,71.6,A,57.9,A,64.7,A
2018-09-27 00:00:00+00:00,116.0,A,08188590,112.0,A,110.0,A,-0.18,A,-20.5,A,-9.57,A,59.3,A,58.1,A,58.7,A
2018-09-28 00:00:00+00:00,109.0,A,08188590,109.0,A,107.0,A,39.4,A,4.52,A,26.4,A,58.1,A,37.6,A,47.8,A
2018-09-29 00:00:00+00:00,51.4,A,08188590,31.3,A,38.0,A,39.4,A,3.65,A,26.3,A,46.8,A,14.1,A,30.4,A
2018-09-30 00:00:00+00:00,50.7,A,08188590,32.2,A,37.9,A,39.4,A,2.79,A,22.9,A,46.3,A,15.2,A,30.8,A
2018-10-01 00:00:00+00:00,89.6,A,08188590,72.7,A,80.0,A,40.1,A,6.24,A,25.5,A,55.7,A,32.4,A,44.1,A
2018-10-02 00:00:00+00:00,90.3,A,08188590,74.5,A,81.7,A,39.4,A,21.8,A,31.0,A,76.1,A,58.9,A,67.5,A
2018-10-03 00:00:00+00:00,91.0,A,08188590,74.5,A,80.7,A,40.1,A,20.9,A,31.3,A,55.2,A,37.8,A,46.5,A
2018-10-04 00:00:00+00:00,91.0,A,08188590,77.1,A,83.0,A,38.7,A,20.9,A,30.7,A,62.4,A,44.4,A,53.4,A
2018-10-05 00:00:00+00:00,90.3,A,08188590,74.5,A,82.4,A,40.8,A,22.7,A,31.7,A,62.4,A,44.4,A,53.4,A
2018-10-06 00:00:00+00:00,91.0,A,08188590,74.5,A,81.7,A,40.1,A,22.7,A,32.2,A,62.7,A,44.6,A,53.7,A
2018-10-07 00:00:00+00:00,107.0,A,08188590,108.0,A,107.0,A,40.1,A,20.9,A,32.6,A,85.0,A,80.4,A,82.7,A
2018-10-08 00:00:00+00:00,109.0,A,08188590,107.0,A,107.0,A,50.7,A,62.4,A,57.2,A,95.4,A,96.7,A,96.0,A
2018-10-09 00:00:00+00:00,107.0,A,08188590,108.0,A,107.0,A,39.4,A,7.97,A,25.5,A,55.3,A,41.8,A,48.5,A
2018-10-10 00:00:00+00:00,49.3,A,08188590,19.2,A,32.8,A,39.4,A,5.38,A,24.1,A,44.8,A,12.6,A,28.7,A
2018-10-11 00:00:00+00:00,50.0,A,08188590,33.9,A,38.4,A,40.1,A,7.97,A,26.3,A,45.0,A,20.3,A,32.7,A
2018-10-12 00:00:00+00:00,54.9,A,08188590,52.9,A,46.8,A,40.8,A,3.65,A,24.0,A,45.8,A,19.0,A,32.4,A
2018-10-13 00:00:00+00:00,50.0,A,08188590,35.6,A,41.0,A,41.5,A,7.11,A,26.0,A,45.5,A,18.8,A,32.1,A
2018-10-14 00:00:00+00:00,50.7,A,08188590,17.5,A,32.0,A,40.1,A,6.24,A,25.3,A,45.5,A,11.7,A,28.6,A
2018-10-15 00:00:00+00:00,49.3,A,08188590,33.0,A,39.0,A,40.1,A,5.38,A,25.4,A,44.4,A,19.4,A,31.9,A
2018-10-16 00:00:00+00:00,88.2,A,08188590,77.1,A,81.9,A,37.3,A,2.79,A,24.4,A,45.5,A,19.4,A,32.5,A
2018-10-17 00:00:00+00:00,73.3,A,08188590,53.7,A,63.5,A,35.2,A,4.52,A,23.2,A,42.5,A,17.8,A,30.2,A
2018-10-18 00:00:00+00:00,56.4,A,08188590,53.7,A,55.0,A,38.7,A,4.52,A,24.4,A,43.5,A,22.0,A,32.8,A
2018-10-19 00:00:00+00:00,52.1,A,08188590,44.2,A,44.3,A,39.4,A,4.52,A,24.0,A,45.1,A,14.5,A,29.8,A
2018-10-20 00:00:00+00:00,107.0,A,08188590,109.0,A,107.0,A,40.1,A,5.38,A,25.4,A,79.6,A,66.7,A,73.2,A
2018-10-21 00:00:00+00:00,108.0,A,08188590,106.0,A,106.0,A,100.0,A,96.9,A,100.0,A,104.0,A,102.0,A,103.0,A
2018-10-22 00:00:00+00:00,107.0,A,08188590,106.0,A,106.0,A,35.9,A,4.52,A,24.6,A,57.0,A,28.8,A,42.9,A
2018-10-23 00:00:00+00:00,49.3,A,08188590,14.9,A,30.0,A,40.1,A,4.52,A,23.4,A,44.8,A,9.44,A,27.1,A
2018-10-24 00:00:00+00:00,57.8,A,08188590,19.4,A,33.9,A,38.1,A,-4.98,A,21.3,A,45.2,A,9.88,A,27.5,A
2018-10-25 00:00:00+00:00,48.6,A,08188590,17.5,A,31.7,A,38.7,A,6.24,A,24.9,A,44.1,A,12.7,A,28.4,A
2018-10-26 00:00:00+00:00,91.0,A,08188590,71.0,A,38.5,A,38.7,A,6.24,A,23.3,A,44.6,A,17.8,A,30.3,A
2018-10-27 00:00:00+00:00,50.7,A,08188590,31.3,A,38.2,A,33.0,A,5.38,A,25.2,A,45.3,A,17.1,A,31.2,A
2018-10-28 00:00:00+00:00,49.3,A,08188590,32.2,A,38.6,A,40.8,A,6.24,A,25.0,A,45.0,A,16.5,A,30.7,A
2018-10-29 00:00:00+00:00,109.0,A,08188590,137.0,A,121.0,A,40.8,A,5.38,A,25.9,A,87.5,A,81.9,A,84.7,A
