datetime,00060_radar sensor_Maximum,00060_radar sensor_Maximum_cd,site_no,00060_radar sensor_Minimum,00060_radar sensor_Minimum_cd,00060_radar sensor_Mean,00060_radar sensor_Mean_cd
1971-03-25 00:00:00+00:00,,,08092000,,,4.4,A
1971-03-26 00:00:00+00:00,,,08092000,,,4.7,A
1971-03-27 00:00:00+00:00,,,08092000,,,5.1,A
1971-03-28 00:00:00+00:00,,,08092000,,,5.0,A
1971-03-29 00:00:00+00:00,,,08092000,,,4.4,A
1971-03-30 00:00:00+00:00,,,08092000,,,4.1,A
1971-03-31 00:00:00+00:00,,,08092000,,,3.7,A
1971-04-01 00:00:00+00:00,,,08092000,,,3.6,A
1971-04-02 00:00:00+00:00,,,08092000,,,3.3,A
1971-04-03 00:00:00+00:00,,,08092000,,,3.1,A
1971-04-04 00:00:00+00:00,,,08092000,,,3.1,A
1971-04-05 00:00:00+00:00,,,08092000,,,3.5,A
1971-04-06 00:00:00+00:00,,,08092000,,,3.4,A
1971-04-07 00:00:00+00:00,,,08092000,,,3.0,A
1971-04-08 00:00:00+00:00,,,08092000,,,2.9,A
1971-04-09 00:00:00+00:00,,,08092000,,,3.0,A
1971-04-10 00:00:00+00:00,,,08092000,,,3.3,A
1971-04-11 00:00:00+00:00,,,08092000,,,3.2,A
1971-04-12 00:00:00+00:00,,,08092000,,,2.7,A
1971-04-13 00:00:00+00:00,,,08092000,,,2.8,A
1971-04-14 00:00:00+00:00,,,08092000,,,2.6,A
1971-04-15 00:00:00+00:00,,,08092000,,,2.6,A
1971-04-16 00:00:00+00:00,,,08092000,,,4.6,A
1971-04-17 00:00:00+00:00,,,08092000,,,782.0,A
1971-04-18 00:00:00+00:00,,,08092000,,,1630.0,A
1971-04-19 00:00:00+00:00,,,08092000,,,45.0,A
1971-04-20 00:00:00+00:00,,,08092000,,,26.0,A
1971-04-21 00:00:00+00:00,,,08092000,,,23.0,A
1971-04-22 00:00:00+00:00,,,08092000,,,16.0,A
1971-04-23 00:00:00+00:00,,,08092000,,,19.0,A
1971-04-24 00:00:00+00:00,,,08092000,,,17.0,A
1971-04-25 00:00:00+00:00,,,08092000,,,11.0,A
1971-04-26 00:00:00+00:00,,,08092000,,,9.0,A
1971-04-27 00:00:00+00:00,,,08092000,,,8.2,A
1971-04-28 00:00:00+00:00,,,08092000,,,7.6,A
1971-04-29 00:00:00+00:00,,,08092000,,,7.5,A
1971-04-30 00:00:00+00:00,,,08092000,,,7.5,A
1971-05-01 00:00:00+00:00,,,08092000,,,7.2,A
1971-05-02 00:00:00+00:00,,,08092000,,,6.4,A
1971-05-03 00:00:00+00:00,,,08092000,,,6.0,A
1971-05-04 00:00:00+00:00,,,08092000,,,5.3,A
1971-05-05 00:00:00+00:00,,,08092000,,,5.3,A
1971-05-06 00:00:00+00:00,,,08092000,,,5.6,A
1971-05-07 00:00:00+00:00,,,08092000,,,17.0,A
1971-05-08 00:00:00+00:00,,,08092000,,,8.8,A
1971-05-09 00:00:00+00:00,,,08092000,,,6.1,A
1971-05-10 00:00:00+00:00,,,08092000,,,116.0,A
1971-05-11 00:00:00+00:00,,,08092000,,,10.0,A
1971-05-12 00:00:00+00:00,,,08092000,,,7.1,A
1971-05-13 00:00:00+00:00,,,08092000,,,5.5,A
1971-05-14 00:00:00+00:00,,,08092000,,,4.8,A
1971-05-15 00:00:00+00:00,,,08092000,,,4.6,A
1971-05-16 00:00:00+00:00,,,08092000,,,4.7,A
1971-05-17 00:00:00+00:00,,,08092000,,,3.8,A
1971-05-18 00:00:00+00:00,,,08092000,,,3.3,A
1971-05-19 00:00:00+00:00,,,08092000,,,3.0,A
1971-05-20 00:00:00+00:00,,,08092000,,,3.3,A
1971-05-21 00:00:00+00:00,,,08092000,,,2.4,A
1971-05-22 00:00:00+00:00,,,08092000,,,4.1,A
1971-05-23 00:00:00+00:00,,,08092000,,,4.1,A
1971-05-24 00:00:00+00:00,,,08092000,,,26.0,A
1971-05-25 00:00:00+00:00,,,08092000,,,12.0,A
1971-05-26 00:00:00+00:00,,,08092000,,,5.2,A
1971-05-27 00:00:00+00:00,,,08092000,,,3.3,A
1971-05-28 00:00:00+00:00,,,08092000,,,2.7,A
1971-05-29 00:00:00+00:00,,,08092000,,,44.0,A
1971-05-30 00:00:00+00:00,,,08092000,,,56.0,A
1971-05-31 00:00:00+00:00,,,08092000,,,18.0,A
1971-06-01 00:00:00+00:00,,,08092000,,,14.0,A
1971-06-02 00:00:00+00:00,,,08092000,,,10.0,A
1971-06-03 00:00:00+00:00,,,08092000,,,7.8,A
1971-06-04 00:00:00+00:00,,,08092000,,,5.2,A
1971-06-05 00:00:00+00:00,,,08092000,,,4.3,A
1971-06-06 00:00:00+00:00,,,08092000,,,3.2,A
1971-06-07 00:00:00+00:00,,,08092000,,,2.5,A
1971-06-08 00:00:00+00:00,,,08092000,,,2.5,A
1971-06-09 00:00:00+00:00,,,08092000,,,2.2,A
1971-06-10 00:00:00+00:00,,,08092000,,,2.1,A
1971-06-11 00:00:00+00:00,,,08092000,,,2.2,A
1971-06-12 00:00:00+00:00,,,08092000,,,2.7,A
1971-06-13 00:00:00+00:00,,,08092000,,,1.9,A
1971-06-14 00:00:00+00:00,,,08092000,,,1.5,A
1971-06-15 00:00:00+00:00,,,08092000,,,1.5,A
1971-06-16 00:00:00+00:00,,,08092000,,,1.4,A
1971-06-17 00:00:00+00:00,,,08092000,,,1.6,A
1971-06-18 00:00:00+00:00,,,08092000,,,1.3,A
1971-06-19 00:00:00+00:00,,,08092000,,,1.2,A
1971-06-20 00:00:00+00:00,,,08092000,,,1.2,A
1971-06-21 00:00:00+00:00,,,08092000,,,1.2,A
1971-06-22 00:00:00+00:00,,,08092000,,,5.1,A
1971-06-23 00:00:00+00:00,,,08092000,,,6.5,A
1971-06-24 00:00:00+00:00,,,08092000,,,6.1,A
1971-06-25 00:00:00+00:00,,,08092000,,,3.0,A
1971-06-26 00:00:00+00:00,,,08092000,,,1.7,A
1971-06-27 00:00:00+00:00,,,08092000,,,1.2,A
1971-06-28 00:00:00+00:00,,,08092000,,,1.5,A
1971-06-29 00:00:00+00:00,,,08092000,,,3.2,A
1971-06-30 00:00:00+00:00,,,08092000,,,3.2,A
1971-07-01 00:00:00+00:00,,,08092000,,,4.5,A
1971-07-02 00:00:00+00:00,,,08092000,,,2.7,A
1971-07-03 00:00:00+00:00,,,08092000,,,1.9,A
1971-07-04 00:00:00+00:00,,,08092000,,,1.3,A
1971-07-05 00:00:00+00:00,,,08092000,,,0.98,A
1971-07-06 00:00:00+00:00,,,08092000,,,0.98,A
1971-07-07 00:00:00+00:00,,,08092000,,,0.63,A
1971-07-08 00:00:00+00:00,,,08092000,,,0.42,A
1971-07-09 00:00:00+00:00,,,08092000,,,0.29,A
1971-07-10 00:00:00+00:00,,,08092000,,,0.21,A
1971-07-11 00:00:00+00:00,,,08092000,,,0.26,A
1971-07-12 00:00:00+00:00,,,08092000,,,0.36,A
1971-07-13 00:00:00+00:00,,,08092000,,,0.41,A
1971-07-14 00:00:00+00:00,,,08092000,,,0.34,A
1971-07-15 00:00:00+00:00,,,08092000,,,0.26,A
1971-07-16 00:00:00+00:00,,,08092000,,,0.21,A
1971-07-17 00:00:00+00:00,,,08092000,,,0.11,A
1971-07-18 00:00:00+00:00,,,08092000,,,0.06,A
1971-07-19 00:00:00+00:00,,,08092000,,,0.02,A
1971-07-20 00:00:00+00:00,,,08092000,,,0.0,A
1971-07-21 00:00:00+00:00,,,08092000,,,0.34,A
1971-07-22 00:00:00+00:00,,,08092000,,,0.41,A
1971-07-23 00:00:00+00:00,,,08092000,,,1.8,A
1971-07-24 00:00:00+00:00,,,08092000,,,3.9,A
1971-07-25 00:00:00+00:00,,,08092000,,,21.0,A
1971-07-26 00:00:00+00:00,,,08092000,,,5.7,A
1971-07-27 00:00:00+00:00,,,08092000,,,3.0,A
1971-07-28 00:00:00+00:00,,,08092000,,,15.0,A
1971-07-29 00:00:00+00:00,,,08092000,,,36.0,A
1971-07-30 00:00:00+00:00,,,08092000,,,102.0,A
1971-07-31 00:00:00+00:00,,,08092000,,,25.0,A
1971-08-01 00:00:00+00:00,,,08092000,,,11.0,A
1971-08-02 00:00:00+00:00,,,08092000,,,7.1,A
1971-08-03 00:00:00+00:00,,,08092000,,,8.5,A
1971-08-04 00:00:00+00:00,,,08092000,,,14.0,A
1971-08-05 00:00:00+00:00,,,08092000,,,5.1,A
1971-08-06 00:00:00+00:00,,,08092000,,,59.0,A
1971-08-07 00:00:00+00:00,,,08092000,,,16.0,A
1971-08-08 00:00:00+00:00,,,08092000,,,8.1,A
1971-08-09 00:00:00+00:00,,,08092000,,,5.1,A
1971-08-10 00:00:00+00:00,,,08092000,,,3.3,A
1971-08-11 00:00:00+00:00,,,08092000,,,2.7,A
1971-08-12 00:00:00+00:00,,,08092000,,,2.7,A
1971-08-13 00:00:00+00:00,,,08092000,,,2.7,A
1971-08-14 00:00:00+00:00,,,08092000,,,16.0,A
1971-08-15 00:00:00+00:00,,,08092000,,,13.0,A
1971-08-16 00:00:00+00:00,,,08092000,,,6.9,A
1971-08-17 00:00:00+00:00,,,08092000,,,4.1,A
1971-08-18 00:00:00+00:00,,,08092000,,,2.9,A
1971-08-19 00:00:00+00:00,,,08092000,,,2.6,A
1971-08-20 00:00:00+00:00,,,08092000,,,2.3,A
1971-08-21 00:00:00+00:00,,,08092000,,,2.0,A
1971-08-22 00:00:00+00:00,,,08092000,,,1.8,A
1971-08-23 00:00:00+00:00,,,08092000,,,1.7,A
1971-08-24 00:00:00+00:00,,,08092000,,,1.5,A
1971-08-25 00:00:00+00:00,,,08092000,,,1.8,A
1971-08-26 00:00:00+00:00,,,08092000,,,3.1,A
1971-08-27 00:00:00+00:00,,,08092000,,,4.0,A
1971-08-28 00:00:00+00:00,,,08092000,,,4.5,A
1971-08-29 00:00:00+00:00,,,08092000,,,2.4,A
1971-08-30 00:00:00+00:00,,,08092000,,,2.2,A
1971-08-31 00:00:00+00:00,,,08092000,,,2.3,A
1971-09-01 00:00:00+00:00,,,08092000,,,3.1,A
1971-09-02 00:00:00+00:00,,,08092000,,,8.4,A
1971-09-03 00:00:00+00:00,,,08092000,,,12.0,A
1971-09-04 00:00:00+00:00,,,08092000,,,4.9,A
1971-09-05 00:00:00+00:00,,,08092000,,,2.9,A
1971-09-06 00:00:00+00:00,,,08092000,,,2.1,A
1971-09-07 00:00:00+00:00,,,08092000,,,1.8,A
1971-09-08 00:00:00+00:00,,,08092000,,,1.5,A
1971-09-09 00:00:00+00:00,,,08092000,,,1.3,A
1971-09-10 00:00:00+00:00,,,08092000,,,1.6,A
1971-09-11 00:00:00+00:00,,,08092000,,,1.9,A
1971-09-12 00:00:00+00:00,,,08092000,,,3.6,A
1971-09-13 00:00:00+00:00,,,08092000,,,1.9,A
1971-09-14 00:00:00+00:00,,,08092000,,,1.8,A
1971-09-15 00:00:00+00:00,,,08092000,,,1.6,A
1971-09-16 00:00:00+00:00,,,08092000,,,1.8,A
1971-09-17 00:00:00+00:00,,,08092000,,,2.8,A
1971-09-18 00:00:00+00:00,,,08092000,,,2.5,A
1971-09-19 00:00:00+00:00,,,08092000,,,1.9,A
1971-09-20 00:00:00+00:00,,,08092000,,,1.9,A
1971-09-21 00:00:00+00:00,,,08092000,,,2.2,A
1971-09-22 00:00:00+00:00,,,08092000,,,2.6,A
1971-09-23 00:00:00+00:00,,,08092000,,,29.0,A
1971-09-24 00:00:00+00:00,,,08092000,,,28.0,A
1971-09-25 00:00:00+00:00,,,08092000,,,7.9,A
1971-09-26 00:00:00+00:00,,,08092000,,,5.7,A
1971-09-27 00:00:00+00:00,,,08092000,,,4.2,A
1971-09-28 00:00:00+00:00,,,08092000,,,3.1,A
1971-09-29 00:00:00+00:00,,,08092000,,,2.7,A
1971-09-30 00:00:00+00:00,,,08092000,,,2.7,A
1971-10-01 00:00:00+00:00,,,08092000,,,2.6,A
1971-10-02 00:00:00+00:00,,,08092000,,,2.6,A
1971-10-03 00:00:00+00:00,,,08092000,,,17.0,A
1971-10-04 00:00:00+00:00,,,08092000,,,86.0,A
1971-10-05 00:00:00+00:00,,,08092000,,,17.0,A
1971-10-06 00:00:00+00:00,,,08092000,,,7.2,A
1971-10-07 00:00:00+00:00,,,08092000,,,5.0,A
1971-10-08 00:00:00+00:00,,,08092000,,,3.7,A
1971-10-09 00:00:00+00:00,,,08092000,,,5.1,A
1971-10-10 00:00:00+00:00,,,08092000,,,6.1,A
1971-10-11 00:00:00+00:00,,,08092000,,,3.5,A
1971-10-12 00:00:00+00:00,,,08092000,,,2.8,A
1971-10-13 00:00:00+00:00,,,08092000,,,3.3,A
1971-10-14 00:00:00+00:00,,,08092000,,,3.5,A
1971-10-15 00:00:00+00:00,,,08092000,,,4.4,A
1971-10-16 00:00:00+00:00,,,08092000,,,4.2,A
1971-10-17 00:00:00+00:00,,,08092000,,,4.6,A
1971-10-18 00:00:00+00:00,,,08092000,,,1230.0,A
1971-10-19 00:00:00+00:00,,,08092000,,,12100.0,A
1971-10-20 00:00:00+00:00,,,08092000,,,4850.0,A
1971-10-21 00:00:00+00:00,,,08092000,,,880.0,A
1971-10-22 00:00:00+00:00,,,08092000,,,433.0,A
1971-10-23 00:00:00+00:00,,,08092000,,,268.0,A
1971-10-24 00:00:00+00:00,,,08092000,,,179.0,A
1971-10-25 00:00:00+00:00,,,08092000,,,127.0,A
1971-10-26 00:00:00+00:00,,,08092000,,,102.0,A
1971-10-27 00:00:00+00:00,,,08092000,,,107.0,A
1971-10-28 00:00:00+00:00,,,08092000,,,87.0,A
1971-10-29 00:00:00+00:00,,,08092000,,,76.0,A
1971-10-30 00:00:00+00:00,,,08092000,,,68.0,A
1971-10-31 00:00:00+00:00,,,08092000,,,62.0,A
1971-11-01 00:00:00+00:00,,,08092000,,,51.0,A
1971-11-02 00:00:00+00:00,,,08092000,,,47.0,A
1971-11-03 00:00:00+00:00,,,08092000,,,40.0,A
1971-11-04 00:00:00+00:00,,,08092000,,,32.0,A
1971-11-05 00:00:00+00:00,,,08092000,,,28.0,A
1971-11-06 00:00:00+00:00,,,08092000,,,26.0,A
1971-11-07 00:00:00+00:00,,,08092000,,,27.0,A
1971-11-08 00:00:00+00:00,,,08092000,,,21.0,A
1971-11-09 00:00:00+00:00,,,08092000,,,20.0,A
1971-11-10 00:00:00+00:00,,,08092000,,,21.0,A
1971-11-11 00:00:00+00:00,,,08092000,,,19.0,A
1971-11-12 00:00:00+00:00,,,08092000,,,19.0,A
1971-11-13 00:00:00+00:00,,,08092000,,,18.0,A
1971-11-14 00:00:00+00:00,,,08092000,,,18.0,A
1971-11-15 00:00:00+00:00,,,08092000,,,17.0,A
1971-11-16 00:00:00+00:00,,,08092000,,,17.0,A
1971-11-17 00:00:00+00:00,,,08092000,,,17.0,A
1971-11-18 00:00:00+00:00,,,08092000,,,49.0,A
1971-11-19 00:00:00+00:00,,,08092000,,,43.0,A
1971-11-20 00:00:00+00:00,,,08092000,,,30.0,A
1971-11-21 00:00:00+00:00,,,08092000,,,27.0,A
1971-11-22 00:00:00+00:00,,,08092000,,,26.0,A
1971-11-23 00:00:00+00:00,,,08092000,,,56.0,A
1971-11-24 00:00:00+00:00,,,08092000,,,52.0,A
1971-11-25 00:00:00+00:00,,,08092000,,,41.0,A
1971-11-26 00:00:00+00:00,,,08092000,,,37.0,A
1971-11-27 00:00:00+00:00,,,08092000,,,35.0,A
1971-11-28 00:00:00+00:00,,,08092000,,,31.0,A
1971-11-29 00:00:00+00:00,,,08092000,,,34.0,A
1971-11-30 00:00:00+00:00,,,08092000,,,26.0,A
1971-12-01 00:00:00+00:00,,,08092000,,,31.0,A
1971-12-02 00:00:00+00:00,,,08092000,,,237.0,A
1971-12-03 00:00:00+00:00,,,08092000,,,511.0,A
1971-12-04 00:00:00+00:00,,,08092000,,,190.0,A
1971-12-05 00:00:00+00:00,,,08092000,,,805.0,A
1971-12-06 00:00:00+00:00,,,08092000,,,739.0,A
1971-12-07 00:00:00+00:00,,,08092000,,,541.0,A
1971-12-08 00:00:00+00:00,,,08092000,,,426.0,A
1971-12-09 00:00:00+00:00,,,08092000,,,4760.0,A
1971-12-10 00:00:00+00:00,,,08092000,,,4440.0,A
1971-12-11 00:00:00+00:00,,,08092000,,,1270.0,A
1971-12-12 00:00:00+00:00,,,08092000,,,696.0,A
1971-12-13 00:00:00+00:00,,,08092000,,,446.0,A
1971-12-14 00:00:00+00:00,,,08092000,,,373.0,A
1971-12-15 00:00:00+00:00,,,08092000,,,506.0,A
1971-12-16 00:00:00+00:00,,,08092000,,,348.0,A
1971-12-17 00:00:00+00:00,,,08092000,,,265.0,A
1971-12-18 00:00:00+00:00,,,08092000,,,209.0,A
1971-12-19 00:00:00+00:00,,,08092000,,,183.0,A
1971-12-20 00:00:00+00:00,,,08092000,,,165.0,A
1971-12-21 00:00:00+00:00,,,08092000,,,139.0,A
1971-12-22 00:00:00+00:00,,,08092000,,,119.0,A
1971-12-23 00:00:00+00:00,,,08092000,,,110.0,A
1971-12-24 00:00:00+00:00,,,08092000,,,102.0,A
1971-12-25 00:00:00+00:00,,,08092000,,,97.0,A
1971-12-26 00:00:00+00:00,,,08092000,,,94.0,A
1971-12-27 00:00:00+00:00,,,08092000,,,93.0,A
1971-12-28 00:00:00+00:00,,,08092000,,,91.0,A
1971-12-29 00:00:00+00:00,,,08092000,,,85.0,A
1971-12-30 00:00:00+00:00,,,08092000,,,82.0,A
1971-12-31 00:00:00+00:00,,,08092000,,,74.0,A
1972-01-01 00:00:00+00:00,,,08092000,,,194.0,A
1972-01-02 00:00:00+00:00,,,08092000,,,240.0,A
1972-01-03 00:00:00+00:00,,,08092000,,,851.0,A
1972-01-04 00:00:00+00:00,,,08092000,,,933.0,A
1972-01-05 00:00:00+00:00,,,08092000,,,312.0,A
1972-01-06 00:00:00+00:00,,,08092000,,,243.0,A
1972-01-07 00:00:00+00:00,,,08092000,,,214.0,A
1972-01-08 00:00:00+00:00,,,08092000,,,186.0,A
1972-01-09 00:00:00+00:00,,,08092000,,,175.0,A
1972-01-10 00:00:00+00:00,,,08092000,,,157.0,A
1972-01-11 00:00:00+00:00,,,08092000,,,141.0,A
1972-01-12 00:00:00+00:00,,,08092000,,,127.0,A
1972-01-13 00:00:00+00:00,,,08092000,,,120.0,A
1972-01-14 00:00:00+00:00,,,08092000,,,102.0,A
1972-01-15 00:00:00+00:00,,,08092000,,,92.0,A
1972-01-16 00:00:00+00:00,,,08092000,,,81.0,A
1972-01-17 00:00:00+00:00,,,08092000,,,82.0,A
1972-01-18 00:00:00+00:00,,,08092000,,,85.0,A
1972-01-19 00:00:00+00:00,,,08092000,,,85.0,A
1972-01-20 00:00:00+00:00,,,08092000,,,86.0,A
1972-01-21 00:00:00+00:00,,,08092000,,,85.0,A
1972-01-22 00:00:00+00:00,,,08092000,,,79.0,A
1972-01-23 00:00:00+00:00,,,08092000,,,76.0,A
1972-01-24 00:00:00+00:00,,,08092000,,,74.0,A
1972-01-25 00:00:00+00:00,,,08092000,,,71.0,A
1972-01-26 00:00:00+00:00,,,08092000,,,64.0,A
1972-01-27 00:00:00+00:00,,,08092000,,,70.0,A
1972-01-28 00:00:00+00:00,,,08092000,,,72.0,A
1972-01-29 00:00:00+00:00,,,08092000,,,71.0,A
1972-01-30 00:00:00+00:00,,,08092000,,,69.0,A
1972-01-31 00:00:00+00:00,,,08092000,,,63.0,A
1972-02-01 00:00:00+00:00,,,08092000,,,63.0,A
1972-02-02 00:00:00+00:00,,,08092000,,,68.0,A
1972-02-03 00:00:00+00:00,,,08092000,,,76.0,A
1972-02-04 00:00:00+00:00,,,08092000,,,47.0,A
1972-02-05 00:00:00+00:00,,,08092000,,,45.0,A
1972-02-06 00:00:00+00:00,,,08092000,,,51.0,A
1972-02-07 00:00:00+00:00,,,08092000,,,59.0,A
1972-02-08 00:00:00+00:00,,,08092000,,,45.0,A
1972-02-09 00:00:00+00:00,,,08092000,,,43.0,A
1972-02-10 00:00:00+00:00,,,08092000,,,43.0,A
1972-02-11 00:00:00+00:00,,,08092000,,,47.0,A
1972-02-12 00:00:00+00:00,,,08092000,,,50.0,A
1972-02-13 00:00:00+00:00,,,08092000,,,47.0,A
1972-02-14 00:00:00+00:00,,,08092000,,,45.0,A
1972-02-15 00:00:00+00:00,,,08092000,,,46.0,A
1972-02-16 00:00:00+00:00,,,08092000,,,43.0,A
1972-02-17 00:00:00+00:00,,,08092000,,,41.0,A
1972-02-18 00:00:00+00:00,,,08092000,,,40.0,A
1972-02-19 00:00:00+00:00,,,08092000,,,34.0,A
1972-02-20 00:00:00+00:00,,,08092000,,,32.0,A
1972-02-21 00:00:00+00:00,,,08092000,,,32.0,A
1972-02-22 00:00:00+00:00,,,08092000,,,33.0,A
1972-02-23 00:00:00+00:00,,,08092000,,,34.0,A
1972-02-24 00:00:00+00:00,,,08092000,,,34.0,A
1972-02-25 00:00:00+00:00,,,08092000,,,34.0,A
1972-02-26 00:00:00+00:00,,,08092000,,,37.0,A
1972-02-27 00:00:00+00:00,,,08092000,,,31.0,A
1972-02-28 00:00:00+00:00,,,08092000,,,29.0,A
1972-02-29 00:00:00+00:00,,,08092000,,,29.0,A
1972-03-01 00:00:00+00:00,,,08092000,,,29.0,A
1972-03-02 00:00:00+00:00,,,08092000,,,41.0,A
1972-03-03 00:00:00+00:00,,,08092000,,,24.0,A
1972-03-04 00:00:00+00:00,,,08092000,,,20.0,A
1972-03-05 00:00:00+00:00,,,08092000,,,23.0,A
1972-03-06 00:00:00+00:00,,,08092000,,,19.0,A
1972-03-07 00:00:00+00:00,,,08092000,,,19.0,A
1972-03-08 00:00:00+00:00,,,08092000,,,21.0,A
1972-03-09 00:00:00+00:00,,,08092000,,,19.0,A
1972-03-10 00:00:00+00:00,,,08092000,,,17.0,A
1972-03-11 00:00:00+00:00,,,08092000,,,17.0,A
1972-03-12 00:00:00+00:00,,,08092000,,,18.0,A
1972-03-13 00:00:00+00:00,,,08092000,,,18.0,A
1972-03-14 00:00:00+00:00,,,08092000,,,18.0,A
1972-03-15 00:00:00+00:00,,,08092000,,,18.0,A
1972-03-16 00:00:00+00:00,,,08092000,,,20.0,A
1972-03-17 00:00:00+00:00,,,08092000,,,20.0,A
1972-03-18 00:00:00+00:00,,,08092000,,,15.0,A
1972-03-19 00:00:00+00:00,,,08092000,,,17.0,A
1972-03-20 00:00:00+00:00,,,08092000,,,14.0,A
1972-03-21 00:00:00+00:00,,,08092000,,,14.0,A
1972-03-22 00:00:00+00:00,,,08092000,,,14.0,A
1972-03-23 00:00:00+00:00,,,08092000,,,12.0,A
1972-03-24 00:00:00+00:00,,,08092000,,,12.0,A
1972-03-25 00:00:00+00:00,,,08092000,,,15.0,A
1972-03-26 00:00:00+00:00,,,08092000,,,12.0,A
1972-03-27 00:00:00+00:00,,,08092000,,,17.0,A
1972-03-28 00:00:00+00:00,,,08092000,,,14.0,A
1972-03-29 00:00:00+00:00,,,08092000,,,13.0,A
1972-03-30 00:00:00+00:00,,,08092000,,,12.0,A
1972-03-31 00:00:00+00:00,,,08092000,,,9.2,A
1972-04-01 00:00:00+00:00,,,08092000,,,10.0,A
1972-04-02 00:00:00+00:00,,,08092000,,,8.9,A
1972-04-03 00:00:00+00:00,,,08092000,,,7.8,A
1972-04-04 00:00:00+00:00,,,08092000,,,9.3,A
1972-04-05 00:00:00+00:00,,,08092000,,,8.2,A
1972-04-06 00:00:00+00:00,,,08092000,,,7.8,A
1972-04-07 00:00:00+00:00,,,08092000,,,7.5,A
1972-04-08 00:00:00+00:00,,,08092000,,,6.4,A
1972-04-09 00:00:00+00:00,,,08092000,,,6.1,A
1972-04-10 00:00:00+00:00,,,08092000,,,5.8,A
1972-04-11 00:00:00+00:00,,,08092000,,,5.5,A
1972-04-12 00:00:00+00:00,,,08092000,,,5.8,A
1972-04-13 00:00:00+00:00,,,08092000,,,5.8,A
1972-04-14 00:00:00+00:00,,,08092000,,,5.2,A
1972-04-15 00:00:00+00:00,,,08092000,,,5.5,A
1972-04-16 00:00:00+00:00,,,08092000,,,7.8,A
1972-04-17 00:00:00+00:00,,,08092000,,,5.2,A
1972-04-18 00:00:00+00:00,,,08092000,,,4.0,A
1972-04-19 00:00:00+00:00,,,08092000,,,4.0,A
1972-04-20 00:00:00+00:00,,,08092000,,,4.6,A
1972-04-21 00:00:00+00:00,,,08092000,,,6.5,A
1972-04-22 00:00:00+00:00,,,08092000,,,13.0,A
1972-04-23 00:00:00+00:00,,,08092000,,,5.5,A
1972-04-24 00:00:00+00:00,,,08092000,,,4.6,A
1972-04-25 00:00:00+00:00,,,08092000,,,4.0,A
1972-04-26 00:00:00+00:00,,,08092000,,,3.4,A
1972-04-27 00:00:00+00:00,,,08092000,,,186.0,A
1972-04-28 00:00:00+00:00,,,08092000,,,116.0,A
1972-04-29 00:00:00+00:00,,,08092000,,,53.0,A
1972-04-30 00:00:00+00:00,,,08092000,,,32.0,A
1972-05-01 00:00:00+00:00,,,08092000,,,24.0,A
1972-05-02 00:00:00+00:00,,,08092000,,,23.0,A
1972-05-03 00:00:00+00:00,,,08092000,,,19.0,A
1972-05-04 00:00:00+00:00,,,08092000,,,13.0,A
1972-05-05 00:00:00+00:00,,,08092000,,,7.4,A
1972-05-06 00:00:00+00:00,,,08092000,,,22.0,A
1972-05-07 00:00:00+00:00,,,08092000,,,117.0,A
1972-05-08 00:00:00+00:00,,,08092000,,,93.0,A
1972-05-09 00:00:00+00:00,,,08092000,,,74.0,A
1972-05-10 00:00:00+00:00,,,08092000,,,51.0,A
1972-05-11 00:00:00+00:00,,,08092000,,,38.0,A
1972-05-12 00:00:00+00:00,,,08092000,,,103.0,A
1972-05-13 00:00:00+00:00,,,08092000,,,105.0,A
1972-05-14 00:00:00+00:00,,,08092000,,,65.0,A
1972-05-15 00:00:00+00:00,,,08092000,,,44.0,A
1972-05-16 00:00:00+00:00,,,08092000,,,33.0,A
1972-05-17 00:00:00+00:00,,,08092000,,,26.0,A
1972-05-18 00:00:00+00:00,,,08092000,,,22.0,A
1972-05-19 00:00:00+00:00,,,08092000,,,19.0,A
1972-05-20 00:00:00+00:00,,,08092000,,,14.0,A
1972-05-21 00:00:00+00:00,,,08092000,,,8.2,A
1972-05-22 00:00:00+00:00,,,08092000,,,3.8,A
1972-05-23 00:00:00+00:00,,,08092000,,,2.4,A
1972-05-24 00:00:00+00:00,,,08092000,,,1.8,A
1972-05-25 00:00:00+00:00,,,08092000,,,1.3,A
1972-05-26 00:00:00+00:00,,,08092000,,,1.0,A
1972-05-27 00:00:00+00:00,,,08092000,,,0.73,A
1972-05-28 00:00:00+00:00,,,08092000,,,0.65,A
1972-05-29 00:00:00+00:00,,,08092000,,,0.75,A
1972-05-30 00:00:00+00:00,,,08092000,,,4.0,A
1972-05-31 00:00:00+00:00,,,08092000,,,4.7,A
1972-06-01 00:00:00+00:00,,,08092000,,,1.0,A
1972-06-02 00:00:00+00:00,,,08092000,,,0.54,A
1972-06-03 00:00:00+00:00,,,08092000,,,0.44,A
1972-06-04 00:00:00+00:00,,,08092000,,,0.39,A
1972-06-05 00:00:00+00:00,,,08092000,,,0.3,A
1972-06-06 00:00:00+00:00,,,08092000,,,0.22,A
1972-06-07 00:00:00+00:00,,,08092000,,,0.19,A
1972-06-08 00:00:00+00:00,,,08092000,,,0.19,A
1972-06-09 00:00:00+00:00,,,08092000,,,0.15,A
1972-06-10 00:00:00+00:00,,,08092000,,,0.17,A
1972-06-11 00:00:00+00:00,,,08092000,,,0.19,A
1972-06-12 00:00:00+00:00,,,08092000,,,0.17,A
1972-06-13 00:00:00+00:00,,,08092000,,,0.14,A
1972-06-14 00:00:00+00:00,,,08092000,,,0.21,A
